1 1 1 1 1 1 1 0.776028457282649 1 0.0156716711482804 -0.0577224799174194 -0.0580698535814833 -0.0375620409983271 -0.0375620409983271 -0.0375620409983271 -0.0375620409983271 0.760572229380303 0 0 0 -0.0651969070375594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0056559375700702 0 -0.0651969070375594 -0.0651969070375594 -0.134091045763181 -1 0.00980779557931494 -0.620376424839305 -1 -1 -0.722566777474026 0.0380298303933699 0.0309670386440868 0.0309670386440868 0.032588247782523 0.032588247782523 0.760572229380303 -0.072691648738791 -0.0809930714013685 0 0.0204659133594888 0 0.0489083037463854 0.0489083037463854 0.0736523219960861 0.0736523219960861 -0.0197194085967118 -0.0471338341670978 0.0189397913783736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0246837830818799 0 0.121884135443937 -0.00476352281074828 -0.00476352281074828 0.0286455095782544 -0.00641808968176827 -0.00641808968176827 0 0 0.0291106943500571 0.0847371232058851 0.0445763668095109 0.141332097030875 0.0149565050010355 0.0291106943500571 0.0933318278037044 0.116974438671788 0.0705306056406759 0 0.0211852774629226 0.00881954869755443 0.0459656236875976 0 0.0237834821443197 0.0237834821443197 0.00772311348709066 0.0262193240600252 0 0 0 0.0323397955885925 0.0634601635439816 -0.019068544124816 
1 1 1 1 1 1 1 0.776028457282649 1 0.0156716711482804 -0.0577224799174194 -0.0580698535814833 -0.0375620409983271 -0.0375620409983271 -0.0375620409983271 -0.0375620409983271 0.760572229380303 0 0 0 -0.0651969070375594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0056559375700702 0 -0.0651969070375594 -0.0651969070375594 -0.134091045763181 -1 0.00980779557931494 -0.620376424839305 -1 -1 -0.722566777474026 0.0380298303933699 0.0309670386440868 0.0309670386440868 0.032588247782523 0.032588247782523 0.760572229380303 -0.072691648738791 -0.0809930714013685 0 0.0204659133594888 0 0.0489083037463854 0.0489083037463854 0.0736523219960861 0.0736523219960861 -0.0197194085967118 -0.0471338341670978 0.0189397913783736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0246837830818799 0 0.121884135443937 -0.00476352281074828 -0.00476352281074828 0.0286455095782544 -0.00641808968176827 -0.00641808968176827 0 0 0.0291106943500571 0.0847371232058851 0.0445763668095109 0.141332097030875 0.0149565050010355 0.0291106943500571 0.0933318278037044 0.116974438671788 0.0705306056406759 0 0.0211852774629226 0.00881954869755443 0.0459656236875976 0 0.0237834821443197 0.0237834821443197 0.00772311348709066 0.0262193240600252 0 0 0 0.0323397955885925 0.0634601635439816 -0.019068544124816 
1 1 1 1 1 1 1 0.776028457282649 1 0.0156716711482804 -0.0577224799174194 -0.0580698535814833 -0.0375620409983271 -0.0375620409983271 -0.0375620409983271 -0.0375620409983271 0.760572229380303 0 0 0 -0.0651969070375594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0056559375700702 0 -0.0651969070375594 -0.0651969070375594 -0.134091045763181 -1 0.00980779557931494 -0.620376424839305 -1 -1 -0.722566777474026 0.0380298303933699 0.0309670386440868 0.0309670386440868 0.032588247782523 0.032588247782523 0.760572229380303 -0.072691648738791 -0.0809930714013685 0 0.0204659133594888 0 0.0489083037463854 0.0489083037463854 0.0736523219960861 0.0736523219960861 -0.0197194085967118 -0.0471338341670978 0.0189397913783736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0246837830818799 0 0.121884135443937 -0.00476352281074828 -0.00476352281074828 0.0286455095782544 -0.00641808968176827 -0.00641808968176827 0 0 0.0291106943500571 0.0847371232058851 0.0445763668095109 0.141332097030875 0.0149565050010355 0.0291106943500571 0.0933318278037044 0.116974438671788 0.0705306056406759 0 0.0211852774629226 0.00881954869755443 0.0459656236875976 0 0.0237834821443197 0.0237834821443197 0.00772311348709066 0.0262193240600252 0 0 0 0.0323397955885925 0.0634601635439816 -0.019068544124816 
1 1 1 1 1 1 1 0.776028457282649 1 0.0156716711482804 -0.0577224799174194 -0.0580698535814833 -0.0375620409983271 -0.0375620409983271 -0.0375620409983271 -0.0375620409983271 0.760572229380303 0 0 0 -0.0651969070375594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0056559375700702 0 -0.0651969070375594 -0.0651969070375594 -0.134091045763181 -1 0.00980779557931494 -0.620376424839305 -1 -1 -0.722566777474026 0.0380298303933699 0.0309670386440868 0.0309670386440868 0.032588247782523 0.032588247782523 0.760572229380303 -0.072691648738791 -0.0809930714013685 0 0.0204659133594888 0 0.0489083037463854 0.0489083037463854 0.0736523219960861 0.0736523219960861 -0.0197194085967118 -0.0471338341670978 0.0189397913783736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0246837830818799 0 0.121884135443937 -0.00476352281074828 -0.00476352281074828 0.0286455095782544 -0.00641808968176827 -0.00641808968176827 0 0 0.0291106943500571 0.0847371232058851 0.0445763668095109 0.141332097030875 0.0149565050010355 0.0291106943500571 0.0933318278037044 0.116974438671788 0.0705306056406759 0 0.0211852774629226 0.00881954869755443 0.0459656236875976 0 0.0237834821443197 0.0237834821443197 0.00772311348709066 0.0262193240600252 0 0 0 0.0323397955885925 0.0634601635439816 -0.019068544124816 
1 1 1 1 1 1 1 0.776028457282649 1 0.0156716711482804 -0.0577224799174194 -0.0580698535814833 -0.0375620409983271 -0.0375620409983271 -0.0375620409983271 -0.0375620409983271 0.760572229380303 0 0 0 -0.0651969070375594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0056559375700702 0 -0.0651969070375594 -0.0651969070375594 -0.134091045763181 -1 0.00980779557931494 -0.620376424839305 -1 -1 -0.722566777474026 0.0380298303933699 0.0309670386440868 0.0309670386440868 0.032588247782523 0.032588247782523 0.760572229380303 -0.072691648738791 -0.0809930714013685 0 0.0204659133594888 0 0.0489083037463854 0.0489083037463854 0.0736523219960861 0.0736523219960861 -0.0197194085967118 -0.0471338341670978 0.0189397913783736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0246837830818799 0 0.121884135443937 -0.00476352281074828 -0.00476352281074828 0.0286455095782544 -0.00641808968176827 -0.00641808968176827 0 0 0.0291106943500571 0.0847371232058851 0.0445763668095109 0.141332097030875 0.0149565050010355 0.0291106943500571 0.0933318278037044 0.116974438671788 0.0705306056406759 0 0.0211852774629226 0.00881954869755443 0.0459656236875976 0 0.0237834821443197 0.0237834821443197 0.00772311348709066 0.0262193240600252 0 0 0 0.0323397955885925 0.0634601635439816 -0.019068544124816 
1 1 1 1 1 1 1 0.776028457282649 1 0.0156716711482804 -0.0577224799174194 -0.0580698535814833 -0.0375620409983271 -0.0375620409983271 -0.0375620409983271 -0.0375620409983271 0.760572229380303 0 0 0 -0.0651969070375594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0056559375700702 0 -0.0651969070375594 -0.0651969070375594 -0.134091045763181 -1 0.00980779557931494 -0.620376424839305 -1 -1 -0.722566777474026 0.0380298303933699 0.0309670386440868 0.0309670386440868 0.032588247782523 0.032588247782523 0.760572229380303 -0.072691648738791 -0.0809930714013685 0 0.0204659133594888 0 0.0489083037463854 0.0489083037463854 0.0736523219960861 0.0736523219960861 -0.0197194085967118 -0.0471338341670978 0.0189397913783736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0246837830818799 0 0.121884135443937 -0.00476352281074828 -0.00476352281074828 0.0286455095782544 -0.00641808968176827 -0.00641808968176827 0 0 0.0291106943500571 0.0847371232058851 0.0445763668095109 0.141332097030875 0.0149565050010355 0.0291106943500571 0.0933318278037044 0.116974438671788 0.0705306056406759 0 0.0211852774629226 0.00881954869755443 0.0459656236875976 0 0.0237834821443197 0.0237834821443197 0.00772311348709066 0.0262193240600252 0 0 0 0.0323397955885925 0.0634601635439816 -0.019068544124816 
1 1 1 1 1 1 1 0.776028457282649 1 0.0156716711482804 -0.0577224799174194 -0.0580698535814833 -0.0375620409983271 -0.0375620409983271 -0.0375620409983271 -0.0375620409983271 0.760572229380303 0 0 0 -0.0651969070375594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0056559375700702 0 -0.0651969070375594 -0.0651969070375594 -0.134091045763181 -1 0.00980779557931494 -0.620376424839305 -1 -1 -0.722566777474026 0.0380298303933699 0.0309670386440868 0.0309670386440868 0.032588247782523 0.032588247782523 0.760572229380303 -0.072691648738791 -0.0809930714013685 0 0.0204659133594888 0 0.0489083037463854 0.0489083037463854 0.0736523219960861 0.0736523219960861 -0.0197194085967118 -0.0471338341670978 0.0189397913783736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0246837830818799 0 0.121884135443937 -0.00476352281074828 -0.00476352281074828 0.0286455095782544 -0.00641808968176827 -0.00641808968176827 0 0 0.0291106943500571 0.0847371232058851 0.0445763668095109 0.141332097030875 0.0149565050010355 0.0291106943500571 0.0933318278037044 0.116974438671788 0.0705306056406759 0 0.0211852774629226 0.00881954869755443 0.0459656236875976 0 0.0237834821443197 0.0237834821443197 0.00772311348709066 0.0262193240600252 0 0 0 0.0323397955885925 0.0634601635439816 -0.019068544124816 
0.776028457282649 0.776028457282649 0.776028457282649 0.776028457282649 0.776028457282649 0.776028457282649 0.776028457282649 1 0.776028457282649 -0.0217962268081203 -0.0447942870408437 -0.0450638588894678 -0.0291492127283194 -0.0291492127283194 -0.0291492127283194 -0.0291492127283194 0.590225693818022 0 0 0 -0.0906112739448335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00438916850698891 0 -0.0906112739448335 -0.0906112739448335 -0.17896662749003 -0.776028457282649 0.00761112847275904 0.0132292526616 -0.776028457282649 -0.776028457282649 -0.560732381606864 0.0295122306108876 0.0240313032255829 0.0240313032255829 0.025289407652216 0.025289407652216 0.590225693818022 -0.0811940716572981 -0.0756527194638179 0 0.0174801928077567 0 0.0279557095265153 0.0279557095265153 0.0362635294541675 0.0362635294541675 -0.0153028222318325 -0.0263070267749858 0.00300266285370363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00167094431003821 0 0.131675966485043 0.0203861567269204 0.0203861567269204 0.0721787080994137 0.0187331439976004 0.0187331439976004 0 0 0.057243336022771 0.0924134298668216 0.0404556697031368 0.109677729223391 0.0389980482566981 0.057243336022771 0.0724281543458786 0.0833941312479315 0.0741125265778696 0 0.0585199175929805 0.0404786771236092 0.0667050885372385 0 0.0471839204752073 0.0471839204752073 0.0285339652902853 0.0400523129719189 0 0 0 0.0557543821401454 0.0749617245200664 -0.0778500051009503 
1 1 1 1 1 1 1 0.776028457282649 1 0.0156716711482804 -0.0577224799174194 -0.0580698535814833 -0.0375620409983271 -0.0375620409983271 -0.0375620409983271 -0.0375620409983271 0.760572229380303 0 0 0 -0.0651969070375594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0056559375700702 0 -0.0651969070375594 -0.0651969070375594 -0.134091045763181 -1 0.00980779557931494 -0.620376424839305 -1 -1 -0.722566777474026 0.0380298303933699 0.0309670386440868 0.0309670386440868 0.032588247782523 0.032588247782523 0.760572229380303 -0.072691648738791 -0.0809930714013685 0 0.0204659133594888 0 0.0489083037463854 0.0489083037463854 0.0736523219960861 0.0736523219960861 -0.0197194085967118 -0.0471338341670978 0.0189397913783736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0246837830818799 0 0.121884135443937 -0.00476352281074828 -0.00476352281074828 0.0286455095782544 -0.00641808968176827 -0.00641808968176827 0 0 0.0291106943500571 0.0847371232058851 0.0445763668095109 0.141332097030875 0.0149565050010355 0.0291106943500571 0.0933318278037044 0.116974438671788 0.0705306056406759 0 0.0211852774629226 0.00881954869755443 0.0459656236875976 0 0.0237834821443197 0.0237834821443197 0.00772311348709066 0.0262193240600252 0 0 0 0.0323397955885925 0.0634601635439816 -0.019068544124816 
0.0156716711482804 0.0156716711482804 0.0156716711482804 0.0156716711482804 0.0156716711482804 0.0156716711482804 0.0156716711482804 -0.0217962268081203 0.0156716711482804 1 -0.0362665459908997 -0.0367280902641627 -0.00563704703807191 -0.00563704703807191 -0.00563704703807191 -0.00563704703807191 -0.00299847857919635 0 0 0 0.0153488904555649 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0057810390133333 0 0.0153488904555649 0.0153488904555649 0.016418280768473 -0.0156716711482804 0.0100247303256765 -0.0519506604378015 -0.0156716711482804 -0.0156716711482804 0.00647849952522806 0.00647849952522806 -0.00745822665886898 -0.00745822665886898 -0.00399014713324691 -0.00399014713324691 -0.00299847857919635 0.268446037539752 -0.099643320138819 0 0.0694173984097621 0 -0.0366074257415619 -0.0366074257415619 -0.0234400458303394 -0.0234400458303394 -0.0201555743862346 -0.0288878784858661 -0.0255692156495845 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0270076618330465 0 0.0231830586561422 -0.0454641397441312 -0.0454641397441312 0.0360878684410355 -0.0464917732969624 -0.0464917732969624 0 0 0.0347079196204603 0.0319993958005184 0.00888079387899143 0.0300621965484543 -0.00761487132242031 0.0347079196204603 -0.00368680956683561 0.0187399575727848 0.0323865429965497 0 0.0250932731686931 0.0287360934493772 0.0218830555797282 0 -0.0420519070055082 -0.0420519070055082 0.0115019240829725 0.0527534961339997 0 0 0 0.0347375991312757 0.00135871376749722 0.0013675766036073 
