1 0 0 0 1 1 1 1 0.144777484140309 0.144777484140309 0.268017725171371 0.268017725171371 0.0327360241164695 0.0433921289203119 0.0433921289203119 0.0412616387130152 -0.0290707000023515 -0.0290707000023515 0.0232747032057866 0.0232747032057866 -0.0787999396955334 -0.0787999396955334 0.632846208136061 0.632846208136061 0.311807358480803 0.311807358480803 
0 1 1 0.822419082549091 0 0 0 0 0 0 -0.346056514192927 -0.346056514192927 0.075032634954461 0.56250312682568 0.56250312682568 0.0722692823483484 0.0256968563182239 0.0256968563182239 0.100445960614113 0.100445960614113 0.310000599366741 0.310000599366741 0 0 0 0 
0 1 1 0.822419082549091 0 0 0 0 0 0 -0.346056514192927 -0.346056514192927 0.075032634954461 0.56250312682568 0.56250312682568 0.0722692823483484 0.0256968563182239 0.0256968563182239 0.100445960614113 0.100445960614113 0.310000599366741 0.310000599366741 0 0 0 0 
0 0.822419082549091 0.822419082549091 1 0 0 0 0 0 0 -0.242593009764592 -0.242593009764592 0.0776874072257555 0.44680038416883 0.44680038416883 0.0649837897879632 0.0377446277841759 0.0377446277841759 0.104621856668665 0.104621856668665 0.218384062737502 0.218384062737502 0 0 0 0 
1 0 0 0 1 1 1 1 0.144777484140309 0.144777484140309 0.268017725171371 0.268017725171371 0.0327360241164695 0.0433921289203119 0.0433921289203119 0.0412616387130152 -0.0290707000023515 -0.0290707000023515 0.0232747032057866 0.0232747032057866 -0.0787999396955334 -0.0787999396955334 0.632846208136061 0.632846208136061 0.311807358480803 0.311807358480803 
1 0 0 0 1 1 1 1 0.144777484140309 0.144777484140309 0.268017725171371 0.268017725171371 0.0327360241164695 0.0433921289203119 0.0433921289203119 0.0412616387130152 -0.0290707000023515 -0.0290707000023515 0.0232747032057866 0.0232747032057866 -0.0787999396955334 -0.0787999396955334 0.632846208136061 0.632846208136061 0.311807358480803 0.311807358480803 
1 0 0 0 1 1 1 1 0.144777484140309 0.144777484140309 0.268017725171371 0.268017725171371 0.0327360241164695 0.0433921289203119 0.0433921289203119 0.0412616387130152 -0.0290707000023515 -0.0290707000023515 0.0232747032057866 0.0232747032057866 -0.0787999396955334 -0.0787999396955334 0.632846208136061 0.632846208136061 0.311807358480803 0.311807358480803 
1 0 0 0 1 1 1 1 0.144777484140309 0.144777484140309 0.268017725171371 0.268017725171371 0.0327360241164695 0.0433921289203119 0.0433921289203119 0.0412616387130152 -0.0290707000023515 -0.0290707000023515 0.0232747032057866 0.0232747032057866 -0.0787999396955334 -0.0787999396955334 0.632846208136061 0.632846208136061 0.311807358480803 0.311807358480803 
0.144777484140309 0 0 0 0.144777484140309 0.144777484140309 0.144777484140309 0.144777484140309 1 1 0.0466616218835585 0.0466616218835585 0.0682604115190029 -0.0369967185233972 -0.0369967185233972 0.143198377964591 0.143198377964591 0.143198377964591 -0.013957138131894 -0.013957138131894 0.0170938128291744 0.0170938128291744 0.0737472004930842 0.0737472004930842 0.372857286895372 0.372857286895372 
0.144777484140309 0 0 0 0.144777484140309 0.144777484140309 0.144777484140309 0.144777484140309 1 1 0.0466616218835585 0.0466616218835585 0.0682604115190029 -0.0369967185233972 -0.0369967185233972 0.143198377964591 0.143198377964591 0.143198377964591 -0.013957138131894 -0.013957138131894 0.0170938128291744 0.0170938128291744 0.0737472004930842 0.0737472004930842 0.372857286895372 0.372857286895372 
0.268017725171371 -0.346056514192927 -0.346056514192927 -0.242593009764592 0.268017725171371 0.268017725171371 0.268017725171371 0.268017725171371 0.0466616218835585 0.0466616218835585 1 1 -0.114730318445606 -0.202571544871997 -0.202571544871997 -0.122026595654785 -0.029702584976848 -0.029702584976848 -0.198019237088878 -0.198019237088878 -0.106931657425154 -0.106931657425154 0.200035754440513 0.200035754440513 0.139251662974004 0.139251662974004 
0.268017725171371 -0.346056514192927 -0.346056514192927 -0.242593009764592 0.268017725171371 0.268017725171371 0.268017725171371 0.268017725171371 0.0466616218835585 0.0466616218835585 1 1 -0.114730318445606 -0.202571544871997 -0.202571544871997 -0.122026595654785 -0.029702584976848 -0.029702584976848 -0.198019237088878 -0.198019237088878 -0.106931657425154 -0.106931657425154 0.200035754440513 0.200035754440513 0.139251662974004 0.139251662974004 
0.0327360241164695 0.075032634954461 0.075032634954461 0.0776874072257555 0.0327360241164695 0.0327360241164695 0.0327360241164695 0.0327360241164695 0.0682604115190029 0.0682604115190029 -0.114730318445606 -0.114730318445606 1 0.0433016727179596 0.0433016727179596 0.860092090046958 0.0188737254953698 0.0188737254953698 0.429623475303914 0.429623475303914 0.0147401376993872 0.0147401376993872 -0.0648028509675858 -0.0648028509675858 0.205938617761978 0.205938617761978 
0.0433921289203119 0.56250312682568 0.56250312682568 0.44680038416883 0.0433921289203119 0.0433921289203119 0.0433921289203119 0.0433921289203119 -0.0369967185233972 -0.0369967185233972 -0.202571544871997 -0.202571544871997 0.0433016727179596 1 1 0.0217531311713513 -0.0219564464501094 -0.0219564464501094 0.0501305474286825 0.0501305474286825 0.40264006334115 0.40264006334115 0.194519307017697 0.194519307017697 -0.454794026827098 -0.454794026827098 
0.0433921289203119 0.56250312682568 0.56250312682568 0.44680038416883 0.0433921289203119 0.0433921289203119 0.0433921289203119 0.0433921289203119 -0.0369967185233972 -0.0369967185233972 -0.202571544871997 -0.202571544871997 0.0433016727179596 1 1 0.0217531311713513 -0.0219564464501094 -0.0219564464501094 0.0501305474286825 0.0501305474286825 0.40264006334115 0.40264006334115 0.194519307017697 0.194519307017697 -0.454794026827098 -0.454794026827098 
0.0412616387130152 0.0722692823483484 0.0722692823483484 0.0649837897879632 0.0412616387130152 0.0412616387130152 0.0412616387130152 0.0412616387130152 0.143198377964591 0.143198377964591 -0.122026595654785 -0.122026595654785 0.860092090046958 0.0217531311713513 0.0217531311713513 1 0.00536888223568132 0.00536888223568132 0.429080951661069 0.429080951661069 0.035319691967978 0.035319691967978 -0.0382772743200642 -0.0382772743200642 0.205938617761978 0.205938617761978 
-0.0290707000023515 0.0256968563182239 0.0256968563182239 0.0377446277841759 -0.0290707000023515 -0.0290707000023515 -0.0290707000023515 -0.0290707000023515 0.143198377964591 0.143198377964591 -0.029702584976848 -0.029702584976848 0.0188737254953698 -0.0219564464501094 -0.0219564464501094 0.00536888223568132 1 1 -0.0312828742884856 -0.0312828742884856 0.059296133033923 0.059296133033923 -0.0382772743200642 -0.0382772743200642 0.205938617761978 0.205938617761978 
-0.0290707000023515 0.0256968563182239 0.0256968563182239 0.0377446277841759 -0.0290707000023515 -0.0290707000023515 -0.0290707000023515 -0.0290707000023515 0.143198377964591 0.143198377964591 -0.029702584976848 -0.029702584976848 0.0188737254953698 -0.0219564464501094 -0.0219564464501094 0.00536888223568132 1 1 -0.0312828742884856 -0.0312828742884856 0.059296133033923 0.059296133033923 -0.0382772743200642 -0.0382772743200642 0.205938617761978 0.205938617761978 
0.0232747032057866 0.100445960614113 0.100445960614113 0.104621856668665 0.0232747032057866 0.0232747032057866 0.0232747032057866 0.0232747032057866 -0.013957138131894 -0.013957138131894 -0.198019237088878 -0.198019237088878 0.429623475303914 0.0501305474286825 0.0501305474286825 0.429080951661069 -0.0312828742884856 -0.0312828742884856 1 1 0.0389249472080762 0.0389249472080762 0.00959702538312526 0.00959702538312526 -0.0581675050747111 -0.0581675050747111 
0.0232747032057866 0.100445960614113 0.100445960614113 0.104621856668665 0.0232747032057866 0.0232747032057866 0.0232747032057866 0.0232747032057866 -0.013957138131894 -0.013957138131894 -0.198019237088878 -0.198019237088878 0.429623475303914 0.0501305474286825 0.0501305474286825 0.429080951661069 -0.0312828742884856 -0.0312828742884856 1 1 0.0389249472080762 0.0389249472080762 0.00959702538312526 0.00959702538312526 -0.0581675050747111 -0.0581675050747111 
